职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
保险规划师,6千-1.2万,成都·龙泉驿区,3年及以上,大专,中国平安人寿保险股份有限公司成都市金堂支公司淮口营销服务部,保险,民营,10000人以上,专业培训;双休;补贴;培训,保险;奖金;兼职;意外保险;500强;公积金;津贴;外出旅游;医疗保险;上不封顶,
保险公估师,6千-1.2万,武汉,3年及以上,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利;通讯补贴,现场查勘;公估;损失评估;机械;电气;化工;建造师;工程师,
保险康养顾问-JZ,2-4万·13薪,宁波·海曙区,1年及以上,大专,中国平安人寿保险股份有限公司宁波分公司,保险,民营,未知,专业培训;员工旅游;补充医疗保险;补充公积金;绩效奖金;年终奖金,家庭医生;资产配置;养老金规划;居家养老,销售
保险理赔经理,1.2-1.8万,广州·花都区,3年及以上,大专,联友出行科技服务有限公司,计算机服务(系统、数据服务、维修),国企,50-150人,,项目管理;汽车;保险;理赔;保险理赔;保险理赔服务;车辆保险理赔,
保险公估师,6千-1.2万,天津·滨海新区,3-4年,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利,现场查勘;公估;损失评估;机械;土木工程;电气;化工;轮机;建造师;工程师,
金融保险销售主管,6千-1万,成都·锦江区,无需经验,本科,中国人寿保险股份有限公司成都市分公司滨江营销服务部,保险,已上市,10000人以上,绩效奖金;补充医疗保险;弹性工作;定期体检;员工旅游;交通补贴,团队建设;保险;理财;晋升;规划方案,金融服务
保险理财规划师（双休）,8千-1.6万,广州·黄埔区,1年及以上,大专,中国人寿保险股份有限公司广州市分公司,保险,国企,10000人以上,弹性工作,经济;理财;市场开拓;保险;客户资源;资产配置方案;咨询服务;谈判;奖金,营销 金融
保险客户服务/续期管理（双休、上市公司,7千-1.2万,成都·龙泉驿区,1年及以上,大专,中国平安人寿保险股份有限公司成都市金堂支公司淮口营销服务部,保险,民营,10000人以上,周末双休;双休,保险;客户维护;理赔;服务;维护计划;上门拜访;续期管理;电话拜访;性格测评;心理建设,
保险销售经理,6千-1万,成都·锦江区,无需经验,大专,中国人寿保险股份有限公司成都市分公司滨江营销服务部,保险,已上市,10000人以上,绩效奖金;补充医疗保险;弹性工作;员工旅游;双休;节日福利;专业培训;节假日福利;完善培训,收入上不封顶,
保险公估师,6千-1.2万,厦门,3-4年,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利,现场查勘;公估;损失评估;机械;土木工程;电气;化工;轮机;建造师;工程师,
保险规划师,1-2万,深圳·福田区,无需经验,大专,中国太平洋人寿保险股份有限公司深圳分公司,保险,已上市,10000人以上,专业培训;绩效奖金;年终奖金;弹性工作,保单服务;养老规划;保障需求分析;产品讲解;缴费提醒;保单理赔,
保险代理人(急聘),1.5-2万,广州·黄埔区,1年及以上,大专,中国人寿保险股份有限公司广州市分公司,保险,国企,未知,双休;专业培训;培训,黄埔;商业保险;旅游;津贴;团队聚餐;保险;养老保险;佣金,
金融保险经理,8千-1.5万,长沙·雨花区,1年及以上,本科,太平人寿保险有限公司长沙中心支公司,保险,国企,10000人以上,专业培训,保险;法律;服务;财产险;时间管理;保全服务;保险业务咨询;时间自由,金融 银行
保险公估师,6千-1.2万,南宁,3年及以上,本科,青岛大华保险公估有限公司,中介服务,民营,50-150人,五险一金;周末双休;节日福利;通讯补贴,现场查勘;公估;损失评估;机械;电气;化工;建造师;工程师,
保险管培生（央企+培训+晋升）,8千-1.4万,成都·锦江区,无需经验,大专,中国人寿保险股份有限公司成都市锦江区支公司三圣乡营销服务部,金融/投资/证券,国企,10000人以上,补充医疗保险;员工旅游;专业培训;出国机会;绩效奖金,保险;互联网;基金;理财;售后;理赔,营销 销售
保险客户经理,3-6千,惠州·惠城区,无需经验,大专,中国大地财产保险股份有限公司广东分公司,保险,国企,1000-5000人,培训;产品培训;定期体检;带薪年假,汽车;保险;保险咨询;市场动态;维护新老客户;奖金,销售 金融 销售推广
法律合规部投资法务岗,1.5-1.8万,北京·西城区,3-4年,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金;专业培训;交通补贴;餐饮补贴,全勤奖,
契约室品质管理岗,9千-1.1万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金;专业培训,医学;保险;法律;月报制作;契约管理;品质管理;全勤奖,
战略企划部客户洞察岗,1.4-1.6万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,五险一金,客户画像;寿险;保险产品;客户分析;客群分析;保险市场;产品研究;行为分析;客户数据分析;保险,
生态室服务产品运营岗,9千-1.2万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,对外培训;周末双休;带薪年假;五险一金;绩效奖金,调研;推广工具;价值提炼;寿险;经代;个险;保险产品;全勤奖,
战略企划部客户分析岗,1.2-1.4万,北京·西城区,2年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,五险一金;绩效奖金,客户分析;系统建设;互联网思维;赋能;客户识别;scrm;客户标签;客户经营管理;保险,
审计岗,8千-1万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金,财务;审计;会计;数据结构;保险;大数据;保险行业;现场审计;CIA,金融
准备金评估岗,1.2-1.4万,北京·西城区,2年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,,excel;sql;统计;powerpoint;精算;vba;access;准备金评估;寿险;精算师;保险,
健康险市场研究岗,1-1.2万,北京·西城区,1-3年,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,培训计划;五险一金;年终奖金,管理;市场调研;保险;数学;市场动态;分析;宏观经济;市场研究,销售技巧
片区经理,5-8千,昆明·西山区,3年及以上,本科,中汇国际保险经纪股份有限公司,计算机软件,民营,未知,,办公软件;保险,销售 客户服务
财险总公司- 基建业务室-业务推动岗(J50950),9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,业务推动;保险,
财险总公司-理赔部-区域高级核赔岗（水险）(J51353),9千-1.2万,深圳·福田区,7年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检;交通补贴;专业培训,理赔;核赔,
财险总公司- 政企客户部-银保业务室-业务推动岗,9千-1.2万,深圳·福田区,2年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,保险,
财险总公司-政企客户部-机构管理岗(J50907),9千-1.2万,深圳·福田区,2年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,技能培训;培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,内勤;保险;兼职,
财险总公司-理赔部-区域高级核赔人(J50472),9千-1.2万,深圳·福田区,2年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;意外险;五险一金,管理;医学;保险;法律;第三方对接;雇主险;团队建设,金融
财险总公司-理赔部-农险理赔管理岗(J48848),9千-1.5万,深圳·福田区,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;定期体检,理赔;农险,
财险总公司- 政企客户部-经纪业务管理岗(J50949),9千-1.2万,深圳·福田区,1年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,业务推动;保险,
财险总公司-团体财产险部-核保推动岗(J50217),9千-1.3万,深圳·福田区,5年,本科,太平财产保险有限公司,保险,国企,10000人以上,培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,核保,
财险总公司-团体财产险部-水险核保岗(J50367),9千-1.2万,上海,3年及以上,本科,太平财产保险有限公司,保险,国企,10000人以上,意外险;培训;五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检,水险;保险;团队建设,
三级机构储备干部（珠三角城市）,2-3万,广州·天河区,8年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,,储备干部,
团险存续管理岗,6千-1万,广州·天河区,3-4年,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;补充医疗保险;员工旅游;交通补贴;餐饮补贴;专业培训,运营管理;保险;英文;保单服务,客户关系维护
团险存续管理岗,6千-1万,广州·天河区,3-4年,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;补充医疗保险;员工旅游;交通补贴;餐饮补贴;专业培训,运营管理;保险;英文;保单服务,客户关系维护
三级机构储备干部（珠三角城市）,2-3万,广州·天河区,8年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,,储备干部,
个险业务发展岗,6-9千,肇庆·端州区,2年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,专业培训;补充医疗保险;绩效奖金;五险一金;员工旅游,保险;宣导;寿险行业;业务发展规划,市场营销
运作消费者权益保护岗,6千-1.2万,广州·天河区,3年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;交通补贴;餐饮补贴;专业培训;定期体检,投诉管理;消保;保险;投诉处理;处理投诉案件,金融
财务会计核算岗,6千-1万,广州·天河区,2年及以上,本科,中意人寿保险有限公司,保险,合资,1000-5000人,五险一金;绩效奖金;年终奖金;专业培训;餐饮补贴;定期体检;节日福利;带薪年假;交通补贴;周末双休,,
市场营销主任/专员,6-9千·13薪,厦门·海沧区,1年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金,物流;国际贸易;保险;拜访客户;维护客户;财产险;保险方案;开拓新客户;货运险,销售
市场营销经理（财产险）,7千-1.4万,宁波,3年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,专业培训,物流;国际贸易;团队建设;保险;货代;人才培养;业务管理;风险保障,营销策略
商务经理,7千-1.4万,宁波,5年及以上,本科,领航国际保险经纪有限公司,保险,民营,50-150人,五险一金;绩效奖金;专业培训;定期体检;员工旅游;弹性工作,推广;物流;国际贸易;保险;货代,保险营销
企业家专务,1.5-3万,西安·未央区,3年及以上,本科,陕西绿洲保险代理有限公司,保险,民营,1000-5000人,弹性工作;绩效奖金;节日福利;专业培训,理财;保险;办公环境优越,
总经理（独代）,1.5-3万,西安·未央区,5年及以上,大专,陕西绿洲保险代理有限公司,保险,民营,1000-5000人,弹性工作;绩效奖金;节日福利;专业培训,业务拓展;经营风险;办公环境优越,
中国保险独立代理人,3-6万,西安·西咸新区,5年及以上,大专,陕西绿洲保险代理有限公司,保险,民营,1000-5000人,弹性工作;绩效奖金;节日福利;专业培训,业务拓展;自主经营;独立核算;资源整合;前景广阔;办公环境优越,
保险代理人,1-1.5万,西安·西咸新区,无需经验,大专,陕西绿洲保险代理有限公司,保险,民营,1000-5000人,弹性工作;绩效奖金;节日福利;专业培训,保险;理财;保险经纪人;办公环境优越;双地铁口,销售 金融
高级客户经理（铁路、道路、房建、风电等工程项目）,1-2万,北京·朝阳区,3年及以上,本科,北京奥创保险经纪有限公司,保险,民营,50-150人,五险一金;节日福利;交通补贴;通讯补贴;年终奖金;定期体检,保险;土木工程;保险方案;保险行业;保险经纪,金融
