职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
金融量化研究员（研究所）,12-18万/年,杭州·萧山区,1年,硕士,信达期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险;补充公积金;员工旅游,python;期货;计算机;基金;数据分析;matlab;股票;数据库,
运维工程师（研究所） (MJ000432),1.1-1.5万·18薪,上海·静安区,1-3年,本科,国泰君安期货有限公司,金融/投资/证券,国企,1000-5000人,补充医疗保险;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,数据分析;运营管理;可视化,
证券事务代表,8千-1万,无锡·锡山区,3年及以上,本科,江苏超翼科技有限公司,计算机软件,民营,50-150人,合规培训;五险一金;带薪年假,财务;财务报表;税务;会议组织;合规管理;信息披露,ipo 研究报告 证券市场
证券事务代表,1.6-2.5万,东莞·长安镇,3年及以上,本科,东莞市晟鼎精密仪器有限公司,仪器仪表/工业自动化,民营,150-500人,,办公软件;财务;谈判;方案设计;尽职调查;法律;法律法规;分析报告;环保行业,金融 上市公司
证券事务专员,1-2万,深圳·龙岗区,2年及以上,本科,深圳晶华显示电子股份有限公司,电子技术/半导体/集成电路,国企,1000-5000人,五险一金,经济;法律;备案;资本运作;内控制度;公司章程;舆情管理,投资并购 投资标 证券法律法规
证券事务代表,1-2万,合肥·高新区,3年及以上,本科,安徽壹石通材料科技股份有限公司,新能源,民营,500-1000人,,股权激励,上市公司
证券事务专员/投资者关系管理,1-1.5万·13薪,杭州·萧山区,1年及以上,硕士,浙江杭可科技股份有限公司,机械/设备/重工,已上市,1000-5000人,五险一金;餐饮补贴;专业培训;出国机会;年终奖金;股票期权;定期体检,制造业;科创板,上市公司
证券事务高级专员,1.5-2万,苏州·虎丘区,3年及以上,本科,诺一迈尔（苏州）医学科技有限公司,医疗设备/器械,合资,150-500人,五险一金;补充医疗保险,融资方案;访谈;会计师事务所;律所;对外事务,ipo 投资策略 证券投资策略 投资组合方案
证券事务代表,9千-1.3万·13薪,深圳·宝安区,2年及以上,本科,深圳市华科精密组件有限公司,汽车零配件,民营,150-500人,五险一金;年终奖金;定期体检;员工旅游,股权激励;大小周;包食宿,上市公司
资深证券事务代表(J14255),2.7-3.8万,深圳·南山区,3年及以上,本科,深圳市康哲药业有限公司,批发/零售,已上市,1000-5000人,五险一金;年终奖金;定期体检;周末双休;带薪年假,港股信息披露,港股IPO 上市公司
证券事务代表,2-2.5万,上海·长宁区,5年及以上,本科,华丽家族股份有限公司,金融/投资/证券,已上市,50-150人,五险一金;交通补贴;餐饮补贴;定期体检,经济;法律;定期报告;临时公告;处理舆情,金融 证券投资
证券事务代表（港股投资者关系管理）,1.5-2万,衢州,2年及以上,本科,杭州千岛湖鲟龙科技股份有限公司,农/林/牧/渔,民营,500-1000人,五险一金;绩效奖金,办公软件;财务;会计;office;法律;wind;英语听说读写;事务处理;文案写作,金融 上市公司
证券事务代表（港股投资者关系管理）,1.5-2万,衢州,2年及以上,本科,杭州千岛湖鲟龙科技股份有限公司,农/林/牧/渔,民营,500-1000人,五险一金;绩效奖金,办公软件;财务;会计;office;法律;wind;英语听说读写;事务处理;文案写作,金融 上市公司
机构销售(证券公司方向) (MJ001448),8千-1.5万,上海·黄浦区,无需经验,本科,上海东证期货有限公司,金融/投资/证券,国企,500-1000人,五险一金;补充医疗保险;交通补贴;餐饮补贴;绩效奖金;年终奖金;定期体检,,
美股证券分析师,3-4万·13薪,深圳·福田区,3年及以上,硕士,深圳市正奥投资集团有限公司,计算机软件,民营,未知,五险一金;员工旅游;交通补贴,数学;英文;cfa;评估;frm;决策支持;研究框架,金融机构 金融工程 行业分析师
证券代表,8千-1.2万,柳州,2年及以上,本科,广西盛百汇电子股份有限公司,汽车零配件,民营,500-1000人,五险一金;专业培训;餐饮补贴,,上市公司
证券事务专员-福州 (MJ000527),1-2万,福州,2年及以上,本科,瑞芯微电子股份有限公司,电子技术/半导体/集成电路,民营,500-1000人,,,投资者关系 证券事务 上市公司
证券事务代表,2-4万,苏州·相城区,3年及以上,本科,苏州翼迅通网络科技有限公司,计算机软件,外资（欧美）,未知,五险一金;绩效奖金;餐饮补贴;节日福利;周末双休,,
证券事务主管,8千-1.2万,成都·龙泉驿区,2年及以上,本科,成都秦川物联网科技股份有限公司,仪器仪表/工业自动化,已上市,500-1000人,培训;五险一金,会计;归档;经济;法律;合规管理;信息披露;监管;媒体沟通;监管政策,金融 上市公司
证券代表 (MJ000279),1.8-3.5万·14薪,上海·浦东新区,5年及以上,本科,上海御微半导体技术有限公司,仪器仪表/工业自动化,民营,500-1000人,,,
证券事务代表兼法务,1.5-2万,南通,2年及以上,本科,磊菱半导体设备（江苏）有限公司,电子技术/半导体/集成电路,民营,150-500人,培训;五险;专业培训;出差补贴;免费工作餐;包住,,
证券专员,5-6千,苏州·高新区,无需经验,本科,苏州和林微纳科技股份有限公司,电子技术/半导体/集成电路,已上市,150-500人,,办公软件;审计;法律;财会;尽调报告;内部审计;信息披露;公司治理;协议,证券事务
证券分析师,1-2万,成都,无需经验,硕士,成都泓和投资有限公司,金融/投资/证券,民营,少于50人,五险一金;交通补贴;餐饮补贴;通讯补贴;绩效奖金;定期体检;节日福利,数据;分析;基金,金融 证券 投资
资深律师-证券期货及金融争议,1.5-3万,上海·浦东新区,4年及以上,硕士,北京大成（上海）律师事务所,法律,合资,500-1000人,五险一金;补充医疗保险;员工旅游;专业培训;绩效奖金;年终奖金;定期体检,律师执业证;坐班;新能源;弹性工作,
资深证券事务,2.5-3.5万,杭州·萧山区,5年及以上,本科,浙江荣盛控股集团有限公司,石油/化工/矿产/地质,已上市,10000人以上,五险一金;通讯补贴;专业培训,财务;法律;cpa;信息披露;资本运作;定期报告;规范治理,金融 上市公司
美国ipo证券事务负责人,3.5-5万,深圳·南山区,8-10年,硕士,深圳来福士雾化医学有限公司,医疗设备/器械,民营,150-500人,内部培训;培训,,上市公司
证券基金经理,1.5-2万,深圳·福田区,5年及以上,本科,大唐德州（深圳）有限公司,贸易/进出口,民营,未知,五险一金;节日福利;周末双休;做五休二,,
证券结算系统开发工程师,6千-1万,深圳·罗湖区,2年,本科,前海易博信息技术（深圳）有限公司,计算机软件,外资（非欧美）,少于50人,五险一金;绩效奖金;周末双休;全勤奖,,
授薪律师（证券与资本市场）,1-2万,南京·玄武区,3年及以上,硕士,江苏法德东恒律师事务所,法律,民营,150-500人,节日福利;五险一金,法学,资本市场
证券总监/高级专员(A207150),3-6万,广州·增城区,7-10年,本科,广州众山新材料股份有限公司,原材料和加工,民营,1000-5000人,五险一金;年终奖金;专业培训;定期体检;带薪年假;有餐补;股权激励;包住,,上市公司
证券代表,7千-1万,广州·天河区,2年及以上,本科,广东宏太智慧谷科技企业孵化器有限公司,多元化业务集团公司,民营,少于50人,五险一金;周末双休,办公软件;证券从业资格;教育;经济;法律;法律法规;财会;再融资;朝九晚六,金融 并购重组
董事会秘书（董秘）/ 证券代表,40-60万/年,上海·浦东新区,3-5年,本科,电管家集团股份有限公司,新能源,民营,1000-5000人,五险一金;带薪年假,财务;融资;ir;数据支持;合规管理;并购;信息披露;年报;股权激励,路演 ipo 上市公司
证券公司总经理/分管投资业务副总经理,60-120万/年,石家庄,10年及以上,硕士,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,五险一金;绩效奖金;年终奖金,经营管理;法律法规;内部管理;公司章程;法人治理;年度经营计划,投资方案 董事会
董事会秘书（董秘）/ 证券代表,40-60万/年,上海·浦东新区,3-5年,本科,电管家集团股份有限公司,新能源,民营,1000-5000人,五险一金;带薪年假,财务;融资;ir;数据支持;合规管理;并购;信息披露;年报;股权激励,路演 ipo 上市公司
证券事务专员,6千-1.2万,常州·新北区,3-5年,本科,科泰思（中国）复合材料有限责任公司,航天/航空,外资（欧美）,50-150人,五险一金;交通补贴;年终奖金;出国机会;定期体检;股票期权;专业培训;绩效奖金,股权激励,上市公司
证券事务代表（法务方向）,1-1.5万,嘉兴·秀洲区,3年及以上,本科,兴土股份有限公司,建筑/建材/工程,民营,1000-5000人,五险一金;餐饮补贴;通讯补贴;绩效奖金;定期体检,,
证券投资经理,2.5-3万·14薪,深圳·福田区,5年及以上,本科,深圳杰夫实业集团有限公司,石油/化工/矿产/地质,民营,150-500人,五险一金;定期体检;餐饮补贴;通讯补贴;带薪年假;节日福利;周末双休,证券从业资格,二级市场
证券分析师实习生,3-6千,上海·浦东新区,3年及以上,硕士,上海或然投资管理有限公司,金融/投资/证券,民营,少于50人,,,证券分析师 证券分析员 价值投资
行业研究员,1.2-2.4万,厦门,3年及以上,本科,君龙人寿保险有限公司,保险,合资,150-500人,五险一金;补充医疗保险,计算机;财务;财务报表;经济;数学;统计;cfa;行业研究,金融 证券从业 上市公司
投资研究员,1.5-2.5万,上海,3-5年,本科,上海支点投资管理有限公司,金融/投资/证券,民营,50-150人,,数据分析;微电子;市场调研;尽职调查;经济学;理工科;cfa;业务拓展;pcb板,金融
研究员,1-1.5万·13薪,杭州·上城区,无需经验,本科,杭州浮沉实业有限公司,贸易/进出口,民营,50-150人,五险一金;餐饮补贴;专业培训;年终奖金;定期体检;节日津贴;双休制,,
期现研究员（黑色板块）,10-20万/年,上海·浦东新区,1年及以上,本科,创元期货股份有限公司,金融/投资/证券,国企,150-500人,五险一金;绩效奖金,办公软件;数据库;市场调研;经济;业务开展;期现;研究框架;产业逻辑,市场营销 金融
有色研究员,6千-1万·14薪,武汉,1年及以上,硕士,中州期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险;补充公积金;员工旅游;交通补贴;餐饮补贴;年终奖金;定期体检;专业培训;节假日福利,,
行业研究员（化工方向）,1-2万,广州·天河区,2年及以上,硕士,前海富石资产管理（深圳）有限公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;专业培训,CPA;CFA;股票;基金;公司研究;数据分析;盈利预测,证券 金融 二级市场
有色研究员,6千-1万·14薪,南宁,1年及以上,硕士,中州期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险;补充公积金;员工旅游;交通补贴;餐饮补贴;年终奖金;定期体检;专业培训;节假日福利,,
研究中台,6-8千,上海·浦东新区,2年及以上,本科,中财期货有限公司,金融/投资/证券,民营,150-500人,五险一金;专业培训;带薪年假;节日福利;做五休二;培训,,
风险评估岗（行业研究）,,上海·黄浦区,3年及以上,硕士,信银理财有限责任公司,金融/投资/证券,国企,500-1000人,培训,ai;理工科;投后管理;新能源;行业研究报告;资管行业;新材料;复盘分析;前瞻性研究,
能化研究负责人,2-4万·14薪,上海·杨浦区,3年及以上,硕士,中州期货有限公司,金融/投资/证券,国企,150-500人,补充公积金;交通补贴;餐饮补贴;定期体检;带薪年假;五险一金;员工旅游;年终奖金;专业培训;绩效奖金;通讯补贴,,
高科技行业研究员,6千-1.2万·13薪,广州·天河区,无需经验,本科,中天汇富基金管理有限公司,金融/投资/证券,民营,150-500人,五险一金;员工旅游,理工;调研;统计分析;私募;报告撰写;评估报告,金融 投资建议 股权投资 证券公司
行业研究员（TMT/电新/消费/创新药/周期）深圳/上海,8千-1万,深圳·福田区,1-5年,硕士,安信基金管理有限责任公司,金融/投资/证券,国企,150-500人,,,上市公司
战略研究岗(J10729),2-4万,上海·黄浦区,3-5年,硕士,上海数据集团金融科技有限公司,金融/投资/证券,国企,50-150人,五险一金;绩效奖金;企业年金,征信;战略研究,
研究员,1-2万,北京·丰台区,无需经验,本科,北京秋收私募基金管理有限公司,金融/投资/证券,民营,少于50人,五险一金;补充医疗保险;员工旅游;餐饮补贴;年终奖金,,
健康险市场研究岗,1-1.2万,北京·西城区,1-3年,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,保险;培训计划;五险一金;年终奖金,管理;市场调研;数学;市场动态;分析;宏观经济;市场研究,销售技巧
