职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
融资BP(J48542),3-5万,深圳,3-5年,本科,图灵进化科技（深圳）有限公司,计算机服务(系统、数据服务、维修),民营,150-500人,五险一金;补充医疗保险;带薪年假;项目奖金;定期体检;有餐补;股票期权;绩效奖金,FA;CVC;免费班车;定期团建,
资管投资部投资经理助理,1-1.3万,长沙·岳麓区,2年及以上,硕士,财信证券股份有限公司,金融/投资/证券,国企,1000-5000人,保险,证券从业资格;excel;word;ppt;编程;基金,银行 证券投资 金融行业
市场高级/资深项目经理（北京）,1.5-2万,北京,3-4年,本科,东方金诚国际信用评估有限公司,金融/投资/证券,国企,150-500人,五险一金;交通补贴;通讯补贴;年终奖金;绩效奖金;定期体检,,
投资者关系,1.3-2.5万,苏州·吴江区,5年及以上,本科,苏州赛伍应用技术股份有限公司,石油/化工/矿产/地质,已上市,500-1000人,,管理;经济;市场动态;信息披露;财报;电话会议;公告,金融 路演 资本市场
董事会秘书,2-4万,杭州·钱塘区,10年及以上,本科,浙江科泰电气有限公司,电子技术/半导体/集成电路,民营,500-1000人,五险一金;节日福利,上市筹备,
投资顾问,1.2-1.8万,深圳·福田区,2年及以上,本科,国泰海通证券股份有限公司深圳分公司,金融/投资/证券,国企,500-1000人,五险一金;补充医疗保险;带薪年假;带薪病假;年终奖金;绩效奖金;专业培训;定期体检,市场分析,投资咨询
金融融资总监/高级经理,2-2.5万,,5年及以上,本科,逸宿轻舟（宁波）酒店发展有限公司,酒店/旅游,民营,未知,五险一金;绩效奖金;通讯补贴;交通补贴;周末双休,,
中心营业部联席总经理,1.5-2万,上海·静安区,3-4年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,保险;五险一金;交通补贴,证券从业资格;期货;信托;客户资源;开拓市场;投行;团队建设管理;发展客户,银行
股权交易专员,1-2万,成都,1年,硕士,成都泓和投资有限公司,金融/投资/证券,民营,少于50人,五险一金;交通补贴;餐饮补贴,基金;数学;调查报告;经济,金融 投资 股权投资 投资策略 研究报告 投资合同
多资产策略部-投资经理助理,1-1.5万,上海·黄浦区,2年及以上,硕士,东证润和资本管理有限公司,金融/投资/证券,国企,50-150人,,财务;经济;法律;资料归档;私募基金运营;业绩跟踪,金融 投资流程
资产托管部投资监督岗(运营支持类）,1-2万·16薪,广州·天河区,2年及以上,本科,广发证券股份有限公司,金融/投资/证券,已上市,10000人以上,,证券从业资格;会计;经济;建设规划;基金从业资格;规则设置,金融 金融机构 投资监督
融资总监,2-4万,上海,2年及以上,本科,星工聚将（苏州）智能科技有限公司,电子技术/半导体/集成电路,民营,50-150人,,,
机构业务部部门经理,1-1.3万,上海·虹口区,3年及以上,本科,中国银河证券股份有限公司上海纪念路证券营业部,金融/投资/证券,已上市,5000-10000人,,,
董事会秘书兼总裁助理,1.6-3万,深圳·龙岗区,3年及以上,硕士,深圳市祥根生物有限公司,制药/生物工程,民营,50-150人,餐饮补贴;专业培训;五险一金,财务;医药行业;法律;融资;生物医药;cfa;审批;cpa;总裁助理,金融
投资经理,1-2万,上海·闵行区,1年及以上,硕士,上海超越摩尔私募基金管理有限公司,金融/投资/证券,国企,少于50人,五险一金;通讯补贴;交通补贴;餐饮补贴;专业培训;绩效奖金,office;理工科;投后管理;英语六级;问题处理,
市场策略分析研究员,2.5-3.5万,广州·黄埔区,1年及以上,博士,广州汉腾生物科技有限公司,制药/生物工程,合资,150-500人,,数据分析;sql;生物化学;医药行业;咨询;英文;投行;cdmo;市场研究,投资分析
租赁业务岗,1-2万,武汉·汉阳区,2年及以上,本科,湖北交投资本投资有限公司,金融/投资/证券,国企,少于50人,五险一金;带薪年假;周末双休,,
杭州通和路证券营业部 - 财富业务岗,2-2.7万,杭州·滨江区,3-4年,本科,财通证券股份有限公司杭州分公司,金融/投资/证券,国企,500-1000人,五险一金;补充医疗保险;员工旅游;通讯补贴;补充公积金;专业培训;定期体检,客户资源;渠道开发,综合金融服务
股票分析师（非银）,1.5-2万,上海,1年,硕士,上海申银万国证券研究所有限公司,金融/投资/证券,国企,150-500人,保险;五险一金;通讯补贴;补充医疗保险;定期体检,证券从业资格;私募;分析报告;管理规范,投资机会 证券
投资研究专员（投研岗）,1-1.5万,上海,5年及以上,本科,上海云合云想咨询策划有限公司,互联网/电子商务,民营,150-500人,五险一金;带薪年假;带薪病假;绩效奖金,会计;基金;经济;理工科;股票;私募;资管;行业研究,金融 投资建议
投资者关系,1-2万,杭州·滨江区,3-4年,本科,浙江盾安人工环境股份有限公司,机械/设备/重工,民营,10000人以上,五险一金;定期体检;节日福利;带薪年假,信息披露;三会;员工俱乐部;包吃包住,投融资 证券
市场高级/资深项目经理（深圳）,1.5-2万,深圳,3-4年,本科,东方金诚国际信用评估有限公司,金融/投资/证券,国企,150-500人,五险一金;交通补贴;通讯补贴;年终奖金;绩效奖金;定期体检,,金融产品
销售交易部-金融市场债券销售经理,1.1-2.2万·20薪,上海,1-5年,硕士,联储证券股份有限公司,金融/投资/证券,民营,1000-5000人,保险;五险一金;补充公积金,基金;cp;国债;信用债,销售 金融 银行 客户开发 客户关系维护 精准营销
经理，创新金融,1.5-2万,北京·朝阳区,1-3年,本科,上海科创银行有限公司,银行,合资,150-500人,五险一金;交通补贴;通讯补贴;餐饮补贴;年终奖金;定期体检,尽职调查;财务分析;信贷分析,行业分析
投资者关系,1-2万,绍兴·诸暨市,3-4年,本科,浙江盾安人工环境股份有限公司,机械/设备/重工,民营,10000人以上,五险一金;定期体检;节日福利;带薪年假,信息披露;三会;员工俱乐部;包吃包住,投融资 证券
FOF投资研究（资管）,1-2万,深圳·福田区,1年,本科,金元期货股份有限公司,金融/投资/证券,国企,50-150人,专业培训;周末双休;五险一金,公募;期权;期货从业资格;资管产品;基金从业资格;资管产品设计,策略研究 组合投资
黄浦科创-上海国臻私募基金公司财务部基金会计,3千及以下,上海·黄浦区,2年及以上,本科,上海黄浦科创集团有限公司,多元化业务集团公司,国企,50-150人,,具体面议,
融资顾问,3-5万,西安·未央区,5年及以上,本科,陕西微冷食源科技有限公司,交通/运输/物流,民营,500-1000人,补贴;五险一金,,
资本市场项目经理（广东市场部）,1-1.6万,广州·天河区,3-4年,本科,东方金诚国际信用评估有限公司,金融/投资/证券,国企,150-500人,五险一金;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;补充医疗保险;意外保险,业务拓展,资本市场
投资经理,1-1.2万·14薪,上海·浦东新区,2年及以上,本科,上海诸瑞股权投资管理有限公司,金融/投资/证券,民营,少于50人,五险一金;绩效奖金;定期体检;员工旅游,,
首席客户经理,60-100万/年,上海·静安区,10年及以上,本科,中信证券股份有限公司上海静安区南京西路证券营业部,金融/投资/证券,已上市,10000人以上,补充医疗保险;绩效奖金;定期体检;专业培训;年终奖金;企业年金;五险三金;餐补通讯补贴;丰富工会福利,良好职业发展,
机构业务岗,1-2万,德阳,1年及以上,本科,中国银河证券股份有限公司德阳凯江路证券营业部,金融/投资/证券,国企,10000人以上,带薪年假;工会福利;餐补;五险一金;交通补贴;绩效奖金,证券从业资格;机构业务;基金从业资格;政企资源,证券从业
投资经理/高级投资经理/项目经理,1-2万,杭州·西湖区,无需经验,本科,北京中科先行创业投资管理有限公司,金融/投资/证券,创业公司,未知,五险一金;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检;股票期权;员工旅游,,
投后管理,1-2万,上海·闵行区,1年及以上,本科,上海超越摩尔私募基金管理有限公司,金融/投资/证券,国企,少于50人,五险一金;通讯补贴;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,,
MOM投资经理(J10049),8千-1.5万,杭州·上城区,3年及以上,本科,南华期货股份有限公司,金融/投资/证券,已上市,500-1000人,保险;五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;定期体检;绩效奖金,,
机构业务总监,1-2万,深圳·福田区,5年及以上,本科,华泰证券股份有限公司深圳分公司,金融/投资/证券,国企,1000-5000人,,,上市公司
FICC业务管理部利率债高频交易员,1-2万,北京·朝阳区,1年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;年终奖金;定期体检,会计;经济;数学;审批,金融 投资策略
保理业务大客户经理,7千-1.2万·13薪,合肥·庐阳区,5年及以上,本科,中财招商投资集团有限公司,多元化业务集团公司,民营,10000人以上,五险一金;餐补;餐饮补贴;培训;业务提成,新能源;体检;发展空间;上不封顶;分红;底薪;节假日,上市公司
投资经理,1-2万,上海·闵行区,1年及以上,硕士,上海超越摩尔私募基金管理有限公司,金融/投资/证券,国企,少于50人,五险一金;通讯补贴;交通补贴;餐饮补贴;专业培训;绩效奖金,office;理工科;投后管理;英语六级;问题处理,
投资者关系,1-2万,杭州·滨江区,3-4年,本科,浙江盾安人工环境股份有限公司,机械/设备/重工,民营,10000人以上,五险一金;定期体检;节日福利;带薪年假,信息披露;三会;员工俱乐部;包吃包住,投融资 证券
证券事务代表(J10081),1.5-2万,深圳·南山区,5年及以上,本科,深圳基本半导体股份有限公司,电子技术/半导体/集成电路,民营,150-500人,,,
业务副总（武汉营业部）,1.3-1.4万,武汉·洪山区,7年及以上,本科,银泰证券有限责任公司,金融/投资/证券,民营,1000-5000人,培训;定期体检;带薪年假;节日福利,基金;融资融券;辅导;资管;投行,金融 投资顾问 金融产品销售 证券交易
黄浦科创-上海国臻私募基金公司财务部基金会计,3千及以下,上海·黄浦区,2年及以上,本科,上海黄浦科创集团有限公司,多元化业务集团公司,国企,50-150人,,具体面议,
FOF投资研究（资管）,1-2万,深圳·福田区,1年,本科,金元期货股份有限公司,金融/投资/证券,国企,50-150人,专业培训;周末双休;五险一金,公募;期权;期货从业资格;资管产品;基金从业资格;资管产品设计,策略研究 组合投资
机构业务部部门经理,1-1.3万,上海·虹口区,3年及以上,本科,中国银河证券股份有限公司上海纪念路证券营业部,金融/投资/证券,已上市,5000-10000人,,,
业务经理（上海杨浦分公司）,8千-1.2万·15薪,上海·杨浦区,无需经验,本科,国泰君安期货有限公司,金融/投资/证券,国企,1000-5000人,补充医疗保险;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;带薪年假;六险二金,,
机构业务总监,2-3万,杭州·拱墅区,3-5年,本科,广发证券股份有限公司杭州延安路证券营业部,金融/投资/证券,已上市,10000人以上,业务培训;五险一金;员工旅游,信托;私募;市场拓展;机构业务;交易;业务对接;fof;机构客户资源,银行
交易风控岗,1.2-2.2万,深圳·福田区,1-5年,本科,招商期货有限公司,金融/投资/证券,国企,150-500人,通讯补贴;餐饮补贴;五险一金,办公软件;管理;财务;英语;结算;期货从业资格;it;风险管理;cfa,金融
客户经理,6千-1万,重庆·渝北区,1年及以上,大专,中财招商投资集团有限公司,多元化业务集团公司,民营,10000人以上,五险一金;餐饮补贴;专业培训,,
董事会秘书(A84380),50-70万/年,镇江,5年及以上,本科,镇江加勒智慧电力科技股份有限公司,电气/电力/水利,合资,150-500人,培训;五险一金;年终奖金;餐饮补贴,管理;财务;项目管理;会计;基金;方案设计;法律;风险管理,金融
投资经理,8千-1万,深圳·南山区,1年及以上,本科,泓湖资本（深圳）有限责任公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;周末双休;五险;项目奖金,尽职调查;可行性研究;财务分析,投资全流程
资产管理中心固收交易员,1-1.5万·17薪,杭州·萧山区,1年及以上,硕士,信泰人寿保险股份有限公司,保险,国企,未知,五险一金;定期体检;餐饮补贴;节日福利,,金融
MOM投资经理(J10049),8千-1.5万,杭州·上城区,3年及以上,本科,南华期货股份有限公司,金融/投资/证券,已上市,500-1000人,保险;五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;定期体检;绩效奖金,,
市场高级/资深项目经理（北京）,1.5-2万,北京,3-4年,本科,东方金诚国际信用评估有限公司,金融/投资/证券,国企,150-500人,五险一金;交通补贴;通讯补贴;年终奖金;绩效奖金;定期体检,,
投资经理,8千-1.5万,广州·天河区,1年及以上,本科,广东圣丰集团有限公司,多元化业务集团公司,民营,10000人以上,五险一金;节日福利,财务;行政;财务报表;法律;crm;项目跟进;进度追踪;资料处理;日常监管,投资
投资分析师/投资经理,1-1.2万,上海·浦东新区,1-2年,本科,浦赢建和（上海）资产管理有限公司,金融/投资/证券,外资（非欧美）,500-1000人,五险一金;带薪年假;节日福利;绩效奖金;年终奖金,,
证券法务专员,5-8千,济宁·曲阜市,无需经验,本科,天博智能科技（山东）股份有限公司,计算机软件,民营,未知,五险一金;绩效奖金;专业培训;员工旅游;节日福利;交通补贴,财务;经济;法律;三会;信息披露,金融 证券法
总裁助理/总经理助理-金融投资岗位,8千-1.5万,深圳·龙华区,1年及以上,本科,中科微电技术（深圳）有限公司,通信/电信/网络设备,事业单位,50-150人,五险一金,数据分析;财务;方案设计;尽职调查;经济;资金运作;后续管理,金融 投资策略 评估投资项目
融资租赁专案人员（偏行业研究）,1-2万·13薪,苏州,5年及以上,本科,江苏裕融融资租赁有限公司,金融/投资/证券,外资（非欧美）,150-500人,,数据分析;财务;ppt;经济;资料整理;风险管理;可行性分析;前期调研,金融 金融机构
